MFCC Coef1,MFCC Coef2,MFCC Coef3,MFCC Coef4,MFCC Coef5,MFCC Coef6,MFCC Coef7,MFCC Coef8,MFCC Coef9,MFCC Coef10,MFCC Coef11,MFCC Coef12,MFCC Coef13,First delta1,First delta2,First delta3,First delta4,First delta5,First delta6,First delta7,First delta8,First delta9,First delta10,First delta11,First delta12,First delta13,Second delta1,Second delta2,Second delta3,Second delta4,Second delta5,Second delta6,Second delta7,Second delta8,Second delta9,Second delta10,Second delta11,Second delta12,Second delta13,voiced
31.109999999999999,-0.0,-32.509999999999998,0.0,37.840000000000003,0.0,-43.479999999999997,-0.0,49.100000000000001,-0.0,-52.780000000000001,0.0,54.479999999999997,0.46999999999999886,0.0,-0.37000000000000455,0.0,2.8700000000000045,0.0,-0.42999999999999972,0.0,-1.9099999999999966,0.0,0.48000000000000398,0.0,1.6199999999999974,-0.76999999999999602,0.0,-7.470000000000006,0.0,-1.730000000000004,0.0,2.9999999999999929,0.0,-3.5200000000000031,0.0,3.5300000000000011,0.0,0.010000000000012221,1.0
31.629999999999999,-0.0,-34.200000000000003,0.0,38.950000000000003,0.0,-43.560000000000002,-0.0,47.880000000000003,-0.0,-52.149999999999999,0.0,55.359999999999999,0.56000000000000227,0.0,-6.240000000000002,0.0,1.0899999999999963,0.0,0.35999999999999943,0.0,-1.990000000000002,0.0,1.6799999999999997,0.0,1.9000000000000057,-0.029999999999997584,0.0,-2.789999999999992,0.0,-4.4400000000000048,0.0,-0.17999999999999972,0.0,2.0099999999999909,0.0,-0.13000000000000256,0.0,-2.0,1.0
31.670000000000002,-0.0,-38.75,0.0,38.93,0.0,-43.119999999999997,-0.0,47.109999999999999,-0.0,-51.100000000000001,0.0,56.380000000000003,0.44000000000000128,0.0,-3.1599999999999966,0.0,-1.5700000000000003,0.0,-0.60999999999999943,0.0,0.099999999999994316,0.0,0.35000000000000142,0.0,-0.38000000000000256,-3.8100000000000023,0.0,9.1799999999999997,0.0,0.20000000000000284,0.0,-1.1499999999999986,0.0,2.6200000000000045,0.0,-1.6700000000000017,0.0,-3.3100000000000094,1.0
32.07,-0.0,-37.359999999999999,0.0,37.380000000000003,0.0,-44.170000000000002,-0.0,47.979999999999997,-0.0,-51.799999999999997,0.0,54.979999999999997,-3.25,0.0,2.9399999999999977,0.0,1.2899999999999991,0.0,-0.78999999999999915,0.0,0.63000000000000256,0.0,0.0099999999999980105,0.0,-1.4100000000000037,-4.7700000000000031,0.0,6.0899999999999963,0.0,2.4899999999999949,0.0,1.8500000000000014,0.0,-0.89999999999999147,0.0,0.33999999999999631,0.0,-0.4199999999999946,1.0
28.420000000000002,-0.0,-35.810000000000002,0.0,40.219999999999999,0.0,-43.909999999999997,-0.0,47.740000000000002,-0.0,-51.090000000000003,0.0,54.969999999999999,-4.3300000000000018,0.0,2.9299999999999997,0.0,0.9199999999999946,0.0,1.240000000000002,0.0,-0.79999999999999716,0.0,0.68999999999999773,0.0,-0.79999999999999716,2.4499999999999993,0.0,-2.019999999999996,0.0,0.66000000000000369,0.0,0.82999999999999829,0.0,-0.63000000000000256,0.0,-0.81999999999999318,0.0,1.6100000000000065,1.0
27.739999999999998,-0.0,-34.43,0.0,38.299999999999997,0.0,-42.93,-0.0,47.18,-0.0,-51.109999999999999,0.0,54.18,-0.80000000000000071,0.0,0.92000000000000171,0.0,1.9500000000000028,0.0,0.039999999999999147,0.0,0.0,0.0,-0.80999999999999517,0.0,0.20000000000000284,9.4100000000000037,0.0,-6.9399999999999977,0.0,2.220000000000006,0.0,-0.63000000000000256,0.0,0.78999999999999915,0.0,-0.60000000000000142,0.0,2.6199999999999974,1.0
27.620000000000001,-0.0,-34.890000000000001,0.0,42.170000000000002,0.0,-43.869999999999997,-0.0,47.740000000000002,-0.0,-51.899999999999999,0.0,55.170000000000002,5.0800000000000018,0.0,-4.009999999999998,0.0,3.1400000000000006,0.0,0.60999999999999943,0.0,-0.0099999999999980105,0.0,0.089999999999996305,0.0,1.8200000000000003,6.3699999999999974,0.0,-5.4100000000000037,0.0,-5.210000000000008,0.0,2.2100000000000009,0.0,-2.2100000000000009,0.0,3.8099999999999952,0.0,0.65999999999999659,1.0
32.82,-0.0,-38.439999999999998,0.0,41.439999999999998,0.0,-42.32,-0.0,47.170000000000002,-0.0,-51.020000000000003,0.0,56.0,5.5699999999999967,0.0,-4.490000000000002,0.0,-3.2600000000000051,0.0,2.25,0.0,-2.2100000000000009,0.0,3.0,0.0,0.85999999999999943,-8.4500000000000028,0.0,6.529999999999994,0.0,-5.5899999999999963,0.0,-1.3399999999999963,0.0,-0.95000000000000284,0.0,0.97000000000000597,0.0,-2.6000000000000014,1.0
33.189999999999998,-0.0,-39.380000000000003,0.0,38.909999999999997,0.0,-41.619999999999997,-0.0,45.530000000000001,-0.0,-48.899999999999999,0.0,56.030000000000001,-3.370000000000001,0.0,2.519999999999996,0.0,-2.4499999999999957,0.0,-0.72999999999999687,0.0,-0.96000000000000085,0.0,1.0600000000000023,0.0,-0.78000000000000114,-11.389999999999993,0.0,6.5500000000000043,0.0,3.2600000000000051,0.0,-4.9200000000000017,0.0,4.1099999999999994,0.0,-5.5,0.0,-1.3900000000000006,1.0
29.449999999999999,-0.0,-35.920000000000002,0.0,38.990000000000002,0.0,-43.049999999999997,-0.0,46.210000000000001,-0.0,-49.960000000000001,0.0,55.219999999999999,-5.8199999999999967,0.0,2.0600000000000023,0.0,0.0,0.0,-2.6700000000000017,0.0,1.8999999999999986,0.0,-2.5,0.0,-0.53000000000000114,2.9500000000000028,0.0,-6.1199999999999974,0.0,1.3499999999999943,0.0,0.86999999999999744,0.0,1.9500000000000028,0.0,-2.3700000000000045,0.0,0.84000000000000341,1.0
27.370000000000001,-0.0,-37.32,0.0,38.909999999999997,0.0,-44.289999999999999,-0.0,47.43,-0.0,-51.399999999999999,0.0,55.5,-0.41999999999999815,0.0,-3.6000000000000014,0.0,-1.1000000000000014,0.0,0.14000000000000057,0.0,0.99000000000000199,0.0,-1.3100000000000023,0.0,0.060000000000002274,8.5899999999999963,0.0,-3.0,0.0,-1.2899999999999991,0.0,3.730000000000004,0.0,-5.259999999999998,0.0,4.7800000000000011,0.0,-0.74000000000000199,1.0
29.030000000000001,-0.0,-39.520000000000003,0.0,37.890000000000001,0.0,-42.909999999999997,-0.0,47.200000000000003,-0.0,-51.270000000000003,0.0,55.280000000000001,2.7699999999999996,0.0,-0.93999999999999773,0.0,-1.2899999999999991,0.0,1.0600000000000023,0.0,-3.3599999999999994,0.0,2.2800000000000011,0.0,-1.2700000000000031,3.8699999999999939,0.0,6.3000000000000043,0.0,-0.46999999999999886,0.0,-1.1700000000000017,0.0,-4.6600000000000037,0.0,4.2500000000000071,0.0,-1.2000000000000028,1.0
30.140000000000001,-0.0,-38.259999999999998,0.0,37.619999999999997,0.0,-43.229999999999997,-0.0,44.07,-0.0,-49.119999999999997,0.0,54.229999999999997,3.4499999999999957,0.0,2.7000000000000028,0.0,-1.5700000000000003,0.0,-1.0300000000000011,0.0,-3.6700000000000017,0.0,2.9400000000000048,0.0,-1.1400000000000006,-0.80000000000000071,0.0,4.9799999999999969,0.0,2.2100000000000009,0.0,-0.43000000000000682,0.0,4.0600000000000023,0.0,-2.6400000000000006,0.0,1.2500000000000071,1.0
32.479999999999997,-0.0,-36.82,0.0,36.32,0.0,-43.939999999999998,-0.0,43.530000000000001,-0.0,-48.329999999999998,0.0,54.140000000000001,1.9699999999999989,0.0,4.0399999999999991,0.0,0.92000000000000171,0.0,0.62999999999999545,0.0,0.70000000000000284,0.0,-0.35999999999999943,0.0,-0.019999999999996021,-6.0499999999999936,0.0,-0.48000000000000398,0.0,6.1899999999999977,0.0,5.1099999999999994,0.0,7.6400000000000006,0.0,-5.9300000000000068,0.0,2.490000000000002,1.0
32.109999999999999,-0.0,-34.219999999999999,0.0,38.539999999999999,0.0,-42.600000000000001,-0.0,44.770000000000003,-0.0,-49.479999999999997,0.0,54.210000000000001,-2.5999999999999979,0.0,2.2199999999999989,0.0,4.6199999999999974,0.0,4.0799999999999983,0.0,3.9699999999999989,0.0,-2.990000000000002,0.0,1.3500000000000014,-7.6799999999999997,0.0,-4.240000000000002,0.0,2.4299999999999997,0.0,-0.32999999999999119,0.0,2.3899999999999935,0.0,-1.5700000000000003,0.0,1.5799999999999983,1.0
29.879999999999999,-0.0,-34.600000000000001,0.0,40.939999999999998,0.0,-39.859999999999999,-0.0,47.5,-0.0,-51.32,0.0,55.490000000000002,-5.7100000000000009,0.0,-0.20000000000000284,0.0,3.3500000000000014,0.0,0.30000000000000426,0.0,3.0899999999999963,0.0,-1.9299999999999997,0.0,1.5600000000000023,-0.19000000000000128,0.0,-2.0,0.0,-2.8299999999999983,0.0,-6.3900000000000006,0.0,-4.1099999999999994,0.0,3.2800000000000011,0.0,-1.0800000000000054,1.0
26.399999999999999,-0.0,-34.420000000000002,0.0,41.890000000000001,0.0,-42.299999999999997,-0.0,47.859999999999999,-0.0,-51.409999999999997,0.0,55.770000000000003,-2.7899999999999991,0.0,0.21999999999999886,0.0,1.7899999999999991,0.0,-2.3100000000000023,0.0,-0.14000000000000057,0.0,0.28999999999999915,0.0,0.26999999999999602,8.5200000000000031,0.0,0.43000000000000682,0.0,-5.8200000000000003,0.0,-1.7700000000000102,0.0,-3.5899999999999963,0.0,1.4399999999999977,0.0,-3.0700000000000074,1.0
27.09,-0.0,-34.380000000000003,0.0,42.729999999999997,0.0,-42.170000000000002,-0.0,47.359999999999999,-0.0,-51.030000000000001,0.0,55.759999999999998,2.8100000000000023,0.0,0.23000000000000398,0.0,-2.4699999999999989,0.0,-1.470000000000006,0.0,-0.5,0.0,-0.49000000000000199,0.0,-1.5100000000000051,7.1999999999999993,0.0,2.0300000000000011,0.0,-4.3599999999999994,0.0,3.1900000000000048,0.0,0.93999999999999773,0.0,-1.6999999999999957,0.0,-2.019999999999996,1.0
29.210000000000001,-0.0,-34.189999999999998,0.0,39.420000000000002,0.0,-43.770000000000003,-0.0,47.359999999999999,-0.0,-51.899999999999999,0.0,54.259999999999998,4.4100000000000001,0.0,2.25,0.0,-2.5700000000000003,0.0,0.88000000000000256,0.0,0.79999999999999716,0.0,-1.4099999999999966,0.0,-1.75,-1.9400000000000048,0.0,-0.64000000000000767,0.0,1.2399999999999949,0.0,3.6500000000000057,0.0,1.3599999999999994,0.0,-0.25,0.0,1.8200000000000074,1.0
31.5,-0.0,-32.130000000000003,0.0,40.159999999999997,0.0,-41.289999999999999,-0.0,48.159999999999997,-0.0,-52.439999999999998,0.0,54.009999999999998,0.86999999999999744,0.0,-0.41000000000000369,0.0,-1.230000000000004,0.0,2.1799999999999997,0.0,0.85999999999999943,0.0,-0.74000000000000199,0.0,0.31000000000000227,-8.2399999999999984,0.0,-7.3599999999999994,0.0,-0.92999999999999972,0.0,-2.0800000000000054,0.0,-1.9499999999999957,0.0,2.6499999999999915,0.0,2.8400000000000034,1.0
30.079999999999998,-0.0,-34.600000000000001,0.0,38.189999999999998,0.0,-41.590000000000003,-0.0,48.219999999999999,-0.0,-52.640000000000001,0.0,54.57,-3.8299999999999983,0.0,-5.1099999999999994,0.0,-3.5,0.0,-1.2000000000000028,0.0,-1.1499999999999986,0.0,1.2399999999999949,0.0,1.0900000000000034,-3.029999999999994,0.0,-1.4899999999999949,0.0,-2.1899999999999906,0.0,-2.6299999999999955,0.0,-4.0499999999999972,0.0,3.3400000000000034,0.0,-0.75,1.0
27.670000000000002,-0.0,-37.240000000000002,0.0,36.659999999999997,0.0,-42.490000000000002,-0.0,47.009999999999998,-0.0,-51.200000000000003,0.0,55.100000000000001,-2.1599999999999966,0.0,-1.8999999999999986,0.0,-3.4199999999999946,0.0,-0.44999999999999574,0.0,-3.1899999999999977,0.0,2.6000000000000014,0.0,-0.43999999999999773,8.4699999999999989,0.0,7.6200000000000045,0.0,3.3300000000000054,0.0,1.9300000000000068,0.0,-0.54999999999999716,0.0,7.1054273576010019e-15,0.0,-1.8400000000000034,1.0
27.920000000000002,-0.0,-36.5,0.0,34.770000000000003,0.0,-42.039999999999999,-0.0,45.030000000000001,-0.0,-50.039999999999999,0.0,54.130000000000003,4.6400000000000006,0.0,2.5100000000000051,0.0,-0.1699999999999946,0.0,0.73000000000000398,0.0,-1.6999999999999957,0.0,1.240000000000002,0.0,-0.75,9.7499999999999929,0.0,5.9699999999999989,0.0,7.7299999999999898,0.0,0.68999999999999773,0.0,3.5499999999999972,0.0,-2.3300000000000054,0.0,0.65999999999999659,1.0
32.310000000000002,-0.0,-34.729999999999997,0.0,36.490000000000002,0.0,-41.759999999999998,-0.0,45.310000000000002,-0.0,-49.960000000000001,0.0,54.350000000000001,7.5899999999999963,0.0,4.0700000000000003,0.0,4.3099999999999952,0.0,0.24000000000000199,0.0,0.35999999999999943,0.0,0.26999999999999602,0.0,0.21999999999999886,-5.230000000000004,0.0,-0.43000000000000682,0.0,2.1099999999999923,0.0,-2.230000000000004,0.0,1.7299999999999969,0.0,-0.45000000000000284,0.0,0.90999999999999659,1.0
35.509999999999998,-0.0,-32.43,0.0,39.079999999999998,0.0,-41.799999999999997,-0.0,45.390000000000001,-0.0,-49.770000000000003,0.0,54.350000000000001,-0.59000000000000341,0.0,2.0799999999999983,0.0,1.9399999999999977,0.0,-1.5,0.0,0.030000000000001137,0.0,0.78999999999999915,0.0,0.15999999999999659,-11.229999999999993,0.0,-8.1799999999999997,0.0,-4.9599999999999937,0.0,-3.980000000000004,0.0,-2.2800000000000011,0.0,1.3200000000000074,0.0,0.28000000000000114,1.0
31.719999999999999,-0.0,-32.649999999999999,0.0,38.43,0.0,-43.259999999999998,-0.0,45.340000000000003,-0.0,-49.170000000000002,0.0,54.509999999999998,-3.639999999999997,0.0,-4.1099999999999994,0.0,-0.64999999999999858,0.0,-3.740000000000002,0.0,-1.9200000000000017,0.0,1.5900000000000034,0.0,0.5,-0.89999999999999503,0.0,-4.6400000000000006,0.0,-1.75,0.0,-1.9100000000000037,0.0,-0.050000000000004263,0.0,-1.5899999999999963,0.0,-0.59999999999999432,1.0
31.870000000000001,-0.0,-36.539999999999999,0.0,38.43,0.0,-45.539999999999999,-0.0,43.469999999999999,-0.0,-48.18,0.0,54.850000000000001,-1.4899999999999984,0.0,-2.5600000000000023,0.0,0.18999999999999773,0.0,-3.4100000000000037,0.0,-0.020000000000003126,0.0,-0.79999999999999716,0.0,-0.43999999999999773,1.3599999999999959,0.0,6.9299999999999997,0.0,1.7199999999999989,0.0,4.230000000000004,0.0,4.8599999999999994,0.0,-4.1400000000000006,0.0,-1.009999999999998,1.0
30.23,-0.0,-35.210000000000001,0.0,38.619999999999997,0.0,-46.670000000000002,-0.0,45.32,-0.0,-49.969999999999999,0.0,54.07,-2.2800000000000011,0.0,2.8200000000000003,0.0,1.0700000000000003,0.0,0.49000000000000199,0.0,2.9399999999999977,0.0,-2.5499999999999972,0.0,-0.50999999999999801,2.4899999999999984,0.0,4.1200000000000045,0.0,-0.13999999999999346,0.0,10.370000000000005,0.0,0.94000000000000483,0.0,0.10999999999999943,0.0,0.28999999999999915,1.0
29.59,-0.0,-33.719999999999999,0.0,39.5,0.0,-45.049999999999997,-0.0,46.409999999999997,-0.0,-50.729999999999997,0.0,54.340000000000003,1.0,0.0,1.5600000000000023,0.0,0.050000000000004263,0.0,6.9600000000000009,0.0,0.92000000000000171,0.0,-0.68999999999999773,0.0,-0.14999999999999858,5.8900000000000041,0.0,-4.5399999999999991,0.0,-3.4600000000000009,0.0,2.9699999999999918,0.0,-3.0499999999999972,0.0,2.9099999999999966,0.0,-0.020000000000003126,1.0
31.23,-0.0,-33.649999999999999,0.0,38.670000000000002,0.0,-39.710000000000001,-0.0,46.240000000000002,-0.0,-50.659999999999997,0.0,53.920000000000002,3.610000000000003,0.0,-1.7199999999999989,0.0,-2.3900000000000006,0.0,3.4599999999999937,0.0,-0.10999999999999943,0.0,0.35999999999999943,0.0,-0.53000000000000114,0.40000000000000213,0.0,-4.1500000000000057,0.0,-0.24000000000000909,0.0,-9.9099999999999966,0.0,-0.52000000000000313,0.0,0.80999999999999517,0.0,1.1399999999999935,1.0
33.200000000000003,-0.0,-35.439999999999998,0.0,37.109999999999999,0.0,-41.590000000000003,-0.0,46.299999999999997,-0.0,-50.369999999999997,0.0,53.810000000000002,1.4000000000000021,0.0,-2.5900000000000034,0.0,-0.19000000000000483,0.0,-2.9499999999999957,0.0,0.39999999999999858,0.0,0.11999999999999744,0.0,0.98999999999999488,-6.1200000000000045,0.0,-0.87000000000000455,0.0,2.5700000000000003,0.0,-4.6399999999999935,0.0,0.17999999999999972,0.0,-0.070000000000000284,0.0,2.1799999999999997,1.0
32.630000000000003,-0.0,-36.240000000000002,0.0,38.479999999999997,0.0,-42.659999999999997,-0.0,46.640000000000001,-0.0,-50.539999999999999,0.0,54.909999999999997,-2.5100000000000016,0.0,-2.5900000000000034,0.0,0.17999999999999972,0.0,-1.1799999999999997,0.0,0.070000000000000284,0.0,0.28999999999999915,0.0,1.6499999999999986,-4.0600000000000058,0.0,2.9400000000000048,0.0,-0.49999999999999289,0.0,2.1599999999999895,0.0,-0.57000000000000028,0.0,0.45000000000000284,0.0,-0.40999999999998948,1.0
30.690000000000001,-0.0,-38.030000000000001,0.0,37.289999999999999,0.0,-42.770000000000003,-0.0,46.369999999999997,-0.0,-50.079999999999998,0.0,55.460000000000001,-2.6600000000000037,0.0,0.35000000000000142,0.0,-0.68999999999999773,0.0,-0.79000000000000625,0.0,-0.17000000000000171,0.0,0.57000000000000028,0.0,0.5800000000000054,-2.509999999999998,0.0,6.3100000000000023,0.0,2.3500000000000014,0.0,1.7000000000000028,0.0,0.010000000000005116,0.0,-0.77000000000000313,0.0,-2.2199999999999989,1.0
29.969999999999999,-0.0,-35.890000000000001,0.0,37.789999999999999,0.0,-43.450000000000003,-0.0,46.469999999999999,-0.0,-49.969999999999999,0.0,55.490000000000002,-5.0199999999999996,0.0,3.7199999999999989,0.0,2.5300000000000011,0.0,0.52000000000000313,0.0,0.0800000000000054,0.0,-0.48000000000000398,0.0,-0.57000000000000028,-0.80999999999999517,0.0,0.68999999999999773,0.0,2.1499999999999986,0.0,0.80000000000001137,0.0,0.38000000000000256,0.0,-2.0500000000000043,0.0,-1.6800000000000068,1.0
25.670000000000002,-0.0,-34.310000000000002,0.0,39.82,0.0,-42.25,-0.0,46.450000000000003,-0.0,-50.560000000000002,0.0,54.890000000000001,-3.4699999999999989,0.0,1.0399999999999991,0.0,1.4600000000000009,0.0,0.010000000000005116,0.0,0.21000000000000085,0.0,-1.480000000000004,0.0,-1.1000000000000014,7.7299999999999969,0.0,-5.75,0.0,-3.5700000000000003,0.0,-0.24000000000000199,0.0,-1.0900000000000105,0.0,0.75000000000000711,0.0,-0.46000000000000085,1.0
26.5,-0.0,-34.850000000000001,0.0,39.25,0.0,-43.439999999999998,-0.0,46.68,-0.0,-51.450000000000003,0.0,54.390000000000001,2.7099999999999973,0.0,-2.0300000000000011,0.0,-1.0399999999999991,0.0,0.28000000000000114,0.0,-1.0100000000000051,0.0,0.27000000000000313,0.0,-1.0300000000000011,5.2399999999999984,0.0,-3.6099999999999994,0.0,-3.6499999999999986,0.0,1.3799999999999955,0.0,-1.75,0.0,3.1000000000000085,0.0,1.3500000000000014,1.0
28.379999999999999,-0.0,-36.340000000000003,0.0,38.780000000000001,0.0,-41.969999999999999,-0.0,45.439999999999998,-0.0,-50.289999999999999,0.0,53.859999999999999,1.7699999999999996,0.0,-2.5700000000000003,0.0,-2.1899999999999977,0.0,1.3900000000000006,0.0,-1.5399999999999991,0.0,1.6200000000000045,0.0,0.25,-1.4399999999999977,0.0,2.2000000000000028,0.0,1.8699999999999974,0.0,-1.3100000000000023,0.0,-1.019999999999996,0.0,1.2899999999999991,0.0,3.1900000000000048,1.0
28.27,-0.0,-37.420000000000002,0.0,37.060000000000002,0.0,-42.049999999999997,-0.0,45.140000000000001,-0.0,-49.829999999999998,0.0,54.640000000000001,1.2699999999999996,0.0,0.17000000000000171,0.0,0.82999999999999829,0.0,-1.0300000000000011,0.0,-2.0300000000000011,0.0,1.5600000000000023,0.0,2.1600000000000037,-3.25,0.0,3.1700000000000017,0.0,4.6899999999999977,0.0,-2.7800000000000011,0.0,0.65999999999999659,0.0,-0.78000000000000824,0.0,0.39000000000000057,1.0
29.649999999999999,-0.0,-36.170000000000002,0.0,39.609999999999999,0.0,-43.0,-0.0,43.409999999999997,-0.0,-48.729999999999997,0.0,56.020000000000003,-1.4800000000000004,0.0,0.60000000000000142,0.0,2.5,0.0,-1.3900000000000006,0.0,-0.88000000000000256,0.0,0.83999999999999631,0.0,0.64000000000000057,1.0000000000000036,0.0,-0.79999999999999716,0.0,-5.259999999999998,0.0,0.82000000000000028,0.0,3.720000000000006,0.0,-1.5800000000000054,0.0,-4.8100000000000094,1.0
26.789999999999999,-0.0,-36.82,0.0,39.560000000000002,0.0,-43.439999999999998,-0.0,44.259999999999998,-0.0,-48.990000000000002,0.0,55.280000000000001,2.2700000000000031,0.0,-0.62999999999999545,0.0,-4.4299999999999997,0.0,-0.21000000000000085,0.0,1.6900000000000048,0.0,-0.020000000000003126,0.0,-2.6500000000000057,6.3100000000000023,0.0,1.2199999999999989,0.0,-10.120000000000001,0.0,1.3699999999999974,0.0,3.5300000000000011,0.0,-2.9299999999999926,0.0,-4.0399999999999991,1.0
31.920000000000002,-0.0,-36.799999999999997,0.0,35.18,0.0,-43.210000000000001,-0.0,45.100000000000001,-0.0,-48.75,0.0,53.369999999999997,4.8300000000000018,0.0,1.8200000000000003,0.0,-7.620000000000001,0.0,-0.020000000000003126,0.0,2.6499999999999986,0.0,-2.0899999999999963,0.0,-3.3999999999999986,-3.850000000000005,0.0,0.44999999999999574,0.0,3.740000000000002,0.0,0.56000000000000227,0.0,0.98999999999999488,0.0,-2.9799999999999969,0.0,2.1100000000000065,1.0
